Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Default)	Opportunity (Default)	Predicted Error Rate (Default)	KC (Single-KC)	Opportunity (Single-KC)	Predicted Error Rate (Single-KC)	KC (Unique-step)	Opportunity (Unique-step)	Predicted Error Rate (Unique-step)
669	All Data	1_13	Unit 12	To_commit_suicide	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_commit_suicide	2	0.3173	Single-KC	23	0.4582	KC48	2	0.3173
670	All Data	1_13	Unit 12	To_commit_suicide	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_commit_suicide	3	0.3173	Single-KC	24	0.4582	KC48	3	0.3173
671	All Data	1_13	Unit 12	Exhaust_gas	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Exhaust_gas	2	0.2176	Single-KC	25	0.4582	KC14	2	0.2176
672	All Data	1_13	Unit 12	Exhaust_gas	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Exhaust_gas	3	0.2163	Single-KC	26	0.4582	KC14	3	0.2163
673	All Data	1_13	Unit 12	Rise_in_temperature	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Rise_in_temperature	1	0.3217	Single-KC	27	0.4582	KC6	1	0.3217
674	All Data	1_13	Unit 12	Rise_in_temperature	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Rise_in_temperature	2	0.3217	Single-KC	28	0.4582	KC6	2	0.3217
675	All Data	1_13	Unit 12	Rise_in_temperature	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Rise_in_temperature	3	0.3217	Single-KC	29	0.4582	KC6	3	0.3217
676	All Data	1_13	Unit 12	Rise_in_temperature	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Rise_in_temperature	4	0.3217	Single-KC	30	0.4582	KC6	4	0.3217
677	All Data	1_13	Unit 12	Sun	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Sun	2	0.3111	Single-KC	31	0.4582	KC1	2	0.3111
678	All Data	1_13	Unit 12	Sun	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Sun	3	0.3111	Single-KC	32	0.4582	KC1	3	0.3111
679	All Data	1_13	Unit 12	Sun	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Sun	4	0.3111	Single-KC	33	0.4582	KC1	4	0.3111
680	All Data	1_13	Unit 12	Sun	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Sun	5	0.3111	Single-KC	34	0.4582	KC1	5	0.3111
681	All Data	1_13	Unit 12	Sun	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Sun	6	0.3111	Single-KC	35	0.4582	KC1	6	0.3111
682	All Data	1_13	Unit 12	To_get_on_well	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_get_on_well	2	0.4163	Single-KC	36	0.4582	KC30	2	0.4163
683	All Data	1_13	Unit 12	To_get_on_well	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_get_on_well	3	0.4163	Single-KC	37	0.4582	KC30	3	0.4163
684	All Data	1_13	Unit 12	Lack	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Lack	1	0.4678	Single-KC	38	0.4582	KC29	1	0.4678
685	All Data	1_13	Unit 12	Lack	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Lack	2	0.4678	Single-KC	39	0.4582	KC29	2	0.4678
686	All Data	1_13	Unit 12	Company_employee	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Company_employee	1	0.4577	Single-KC	40	0.4582	KC18	1	0.4577
687	All Data	1_13	Unit 12	Company_employee	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Company_employee	2	0.4434	Single-KC	41	0.4582	KC18	2	0.4434
688	All Data	1_13	Unit 12	Company_employee	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Company_employee	3	0.4292	Single-KC	42	0.4582	KC18	3	0.4292
689	All Data	1_13	Unit 12	Company_employee	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Company_employee	4	0.4151	Single-KC	43	0.4582	KC18	4	0.4151
690	All Data	1_13	Unit 12	Declining_birth_rate	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Declining_birth_rate	2	0.5257	Single-KC	44	0.4582	KC32	2	0.5257
691	All Data	1_13	Unit 12	Declining_birth_rate	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Declining_birth_rate	3	0.5198	Single-KC	45	0.4582	KC32	3	0.5198
692	All Data	1_13	Unit 12	Declining_birth_rate	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Declining_birth_rate	4	0.5138	Single-KC	46	0.4582	KC32	4	0.5138
693	All Data	1_13	Unit 12	Declining_birth_rate	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Declining_birth_rate	5	0.5078	Single-KC	47	0.4582	KC32	5	0.5078
694	All Data	1_13	Unit 12	Declining_birth_rate	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Declining_birth_rate	6	0.5018	Single-KC	48	0.4582	KC32	6	0.5019
695	All Data	1_13	Unit 12	To_be_healed	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	To_be_healed	3	0.4394	Single-KC	49	0.4582	KC10	3	0.4394
696	All Data	1_13	Unit 12	To_be_healed	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_be_healed	4	0.4394	Single-KC	50	0.4582	KC10	4	0.4394
697	All Data	1_13	Unit 12	To_be_healed	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_be_healed	5	0.4394	Single-KC	51	0.4582	KC10	5	0.4394
698	All Data	1_13	Unit 12	Pension	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Pension	1	0.3294	Single-KC	52	0.4582	KC21	1	0.3294
699	All Data	1_13	Unit 12	Pension	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Pension	2	0.3294	Single-KC	53	0.4582	KC21	2	0.3294
700	All Data	1_13	Unit 12	Pension	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Pension	3	0.3294	Single-KC	54	0.4582	KC21	3	0.3294
701	All Data	1_13	Unit 12	To_disappear	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	flashcard_2 (3_2)	To_disappear	1	0.4803	Single-KC	55	0.4582	KC23	1	0.4803
702	All Data	1_13	Unit 12	Value	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Value	1	0.4088	Single-KC	56	0.4582	KC46	1	0.4088
703	All Data	1_13	Unit 12	Warming	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Warming	2	0.4623	Single-KC	57	0.4582	KC47	2	0.4623
704	All Data	1_13	Unit 12	Warming	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Warming	3	0.4623	Single-KC	58	0.4582	KC47	3	0.4623
705	All Data	1_13	Unit 12	Warming	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Warming	4	0.4623	Single-KC	59	0.4582	KC47	4	0.4623
706	All Data	1_13	Unit 12	Warming	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Warming	5	0.4623	Single-KC	60	0.4582	KC47	5	0.4623
707	All Data	1_13	Unit 12	Warming	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Warming	6	0.4623	Single-KC	61	0.4582	KC47	6	0.4623
708	All Data	1_13	Unit 12	Warming	7	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Warming	7	0.4623	Single-KC	62	0.4582	KC47	7	0.4623
709	All Data	1_13	Unit 12	Air	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Air	1	0.3088	Single-KC	63	0.4582	KC41	1	0.3088
710	All Data	1_13	Unit 12	Air	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Air	2	0.3088	Single-KC	64	0.4582	KC41	2	0.3088
711	All Data	1_13	Unit 12	Air	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Air	3	0.3088	Single-KC	65	0.4582	KC41	3	0.3088
712	All Data	1_13	Unit 12	Air	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Air	4	0.3088	Single-KC	66	0.4582	KC41	4	0.3088
713	All Data	1_13	Unit 12	Air	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Air	5	0.3088	Single-KC	67	0.4582	KC41	5	0.3088
714	All Data	1_13	Unit 12	Conservation	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Conservation	2	0.3015	Single-KC	68	0.4582	KC33	2	0.3015
715	All Data	1_13	Unit 12	Conservation	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Conservation	3	0.3015	Single-KC	69	0.4582	KC33	3	0.3015
716	All Data	1_13	Unit 12	Conservation	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Conservation	4	0.3015	Single-KC	70	0.4582	KC33	4	0.3015
717	All Data	1_13	Unit 12	Conservation	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Conservation	5	0.3015	Single-KC	71	0.4582	KC33	5	0.3015
718	All Data	1_13	Unit 12	Conservation	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Conservation	6	0.3015	Single-KC	72	0.4582	KC33	6	0.3015
719	All Data	1_13	Unit 12	Conservation	7	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Conservation	7	0.3015	Single-KC	73	0.4582	KC33	7	0.3015
720	All Data	1_13	Unit 12	Accounting	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Accounting	2	0.3605	Single-KC	74	0.4582	KC55	2	0.3605
721	All Data	1_13	Unit 12	Accounting	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Accounting	3	0.3484	Single-KC	75	0.4582	KC55	3	0.3484
722	All Data	1_13	Unit 12	Accounting	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Accounting	4	0.3365	Single-KC	76	0.4582	KC55	4	0.3365
723	All Data	1_13	Unit 12	Accounting	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Accounting	5	0.3248	Single-KC	77	0.4582	KC55	5	0.3248
724	All Data	1_13	Unit 12	Accounting	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Accounting	6	0.3133	Single-KC	78	0.4582	KC55	6	0.3133
725	All Data	1_13	Unit 12	Accounting	7	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Accounting	7	0.3020	Single-KC	79	0.4582	KC55	7	0.3020
726	All Data	1_13	Unit 12	Accounting	8	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Accounting	8	0.2910	Single-KC	80	0.4582	KC55	8	0.2910
727	All Data	1_13	Unit 12	Tree_dies	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Tree_dies	1	0.4906	Single-KC	81	0.4582	KC44	1	0.4906
728	All Data	1_13	Unit 12	Tree_dies	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Tree_dies	2	0.4906	Single-KC	82	0.4582	KC44	2	0.4906
729	All Data	1_13	Unit 12	Tree_dies	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Tree_dies	3	0.4906	Single-KC	83	0.4582	KC44	3	0.4906
730	All Data	1_13	Unit 12	Tree_dies	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Tree_dies	4	0.4906	Single-KC	84	0.4582	KC44	4	0.4906
731	All Data	1_13	Unit 12	Being_left_out	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Being_left_out	2	0.7027	Single-KC	85	0.4582	KC59	2	0.7027
732	All Data	1_13	Unit 12	Being_left_out	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Being_left_out	3	0.7027	Single-KC	86	0.4582	KC59	3	0.7027
733	All Data	1_13	Unit 12	Being_left_out	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Being_left_out	4	0.7027	Single-KC	87	0.4582	KC59	4	0.7027
734	All Data	1_13	Unit 12	Being_left_out	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Being_left_out	5	0.7027	Single-KC	88	0.4582	KC59	5	0.7027
735	All Data	1_13	Unit 12	Being_left_out	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Being_left_out	6	0.7027	Single-KC	89	0.4582	KC59	6	0.7027
736	All Data	1_13	Unit 12	Being_left_out	7	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Being_left_out	7	0.7027	Single-KC	90	0.4582	KC59	7	0.7027
737	All Data	1_13	Unit 12	Ageing_society	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Ageing_society	1	0.3094	Single-KC	91	0.4582	KC43	1	0.3094
738	All Data	1_13	Unit 12	Ageing_society	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Ageing_society	2	0.3094	Single-KC	92	0.4582	KC43	2	0.3094
739	All Data	1_13	Unit 12	Lonely	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Lonely	2	0.2085	Single-KC	93	0.4582	KC27	2	0.2085
740	All Data	1_13	Unit 12	Lonely	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Lonely	3	0.2085	Single-KC	94	0.4582	KC27	3	0.2085
741	All Data	1_13	Unit 12	Economics	1	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Economics	1	0.3328	Single-KC	95	0.4582	KC5	1	0.3328
742	All Data	1_13	Unit 12	Economics	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Economics	2	0.3328	Single-KC	96	0.4582	KC5	2	0.3328
743	All Data	1_13	Unit 12	Economics	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Economics	3	0.3328	Single-KC	97	0.4582	KC5	3	0.3328
744	All Data	1_13	Unit 12	Atomic_energy	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Atomic_energy	2	0.5677	Single-KC	98	0.4582	KC22	2	0.5676
745	All Data	1_13	Unit 12	Atomic_energy	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Atomic_energy	3	0.5677	Single-KC	99	0.4582	KC22	3	0.5676
746	All Data	1_13	Unit 12	Atomic_energy	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Atomic_energy	4	0.5677	Single-KC	100	0.4582	KC22	4	0.5676
747	All Data	1_13	Unit 12	Atomic_energy	5	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Atomic_energy	5	0.5677	Single-KC	101	0.4582	KC22	5	0.5676
748	All Data	1_13	Unit 12	Atomic_energy	6	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Atomic_energy	6	0.5677	Single-KC	102	0.4582	KC22	6	0.5676
749	All Data	1_13	Unit 12	Atomic_energy	7	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	Atomic_energy	7	0.5677	Single-KC	103	0.4582	KC22	7	0.5676
750	All Data	1_13	Unit 12	Atomic_energy	8	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	Atomic_energy	8	0.5677	Single-KC	104	0.4582	KC22	8	0.5676
751	All Data	1_13	Unit 12	To_lose	2	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_lose	2	0.4909	Single-KC	105	0.4582	KC2	2	0.4909
752	All Data	1_13	Unit 12	To_lose	3	1	1970-01-18 03:05:22	1970-01-18 03:05:23		1970-01-18 03:05:23	0	.	0	incorrect	1	0	0	leitner_2 (2_2)	To_lose	3	0.4909	Single-KC	106	0.4582	KC2	3	0.4909
753	All Data	1_13	Unit 12	To_lose	4	1	1970-01-18 03:05:22	1970-01-18 03:05:23	1970-01-18 03:05:23	1970-01-18 03:05:23	0	0	.	correct	0	0	1	leitner_2 (2_2)	To_lose	4	0.4909	Single-KC	107	0.4582	KC2	4	0.4909
754	All Data	1_13	Unit 12	To_disappear	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0.5	.	0.5	incorrect	1	0	0	flashcard_2 (3_2)	To_disappear	2	0.4803	Single-KC	108	0.4582	KC23	2	0.4803
755	All Data	1_13	Unit 12	To_disappear	3	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0.5	.	0.5	incorrect	1	0	0	flashcard_2 (3_2)	To_disappear	3	0.4803	Single-KC	109	0.4582	KC23	3	0.4803
756	All Data	1_13	Unit 12	Value	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Value	2	0.4088	Single-KC	110	0.4582	KC46	2	0.4088
757	All Data	1_13	Unit 12	Value	3	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Value	3	0.4088	Single-KC	111	0.4582	KC46	3	0.4088
758	All Data	1_13	Unit 12	Wind-force	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Wind-force	1	0.5071	Single-KC	112	0.4582	KC54	1	0.5071
759	All Data	1_13	Unit 12	Wind-force	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Wind-force	2	0.5071	Single-KC	113	0.4582	KC54	2	0.5071
760	All Data	1_13	Unit 12	Wind-force	3	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Wind-force	3	0.5071	Single-KC	114	0.4582	KC54	3	0.5071
761	All Data	1_13	Unit 12	Solitude	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Solitude	1	0.5215	Single-KC	115	0.4582	KC56	1	0.5215
762	All Data	1_13	Unit 12	Solitude	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Solitude	2	0.5215	Single-KC	116	0.4582	KC56	2	0.5215
763	All Data	1_13	Unit 12	Solitude	3	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Solitude	3	0.5215	Single-KC	117	0.4582	KC56	3	0.5215
764	All Data	1_13	Unit 12	Purpose	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Purpose	1	0.5436	Single-KC	118	0.4582	KC24	1	0.5436
765	All Data	1_13	Unit 12	Purpose	2	1	1970-01-18 03:05:23	1970-01-18 03:05:24		1970-01-18 03:05:24	0	.	0	incorrect	1	0	0	flashcard_2 (3_2)	Purpose	2	0.5436	Single-KC	119	0.4582	KC24	2	0.5436
766	All Data	1_13	Unit 12	Purpose	3	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Purpose	3	0.5436	Single-KC	120	0.4582	KC24	3	0.5436
767	All Data	1_13	Unit 12	Global_warming	1	1	1970-01-18 03:05:23	1970-01-18 03:05:24	1970-01-18 03:05:24	1970-01-18 03:05:24	0	0	.	correct	0	0	1	flashcard_2 (3_2)	Global_warming	1	0.3138	Single-KC	121	0.4582	KC53	1	0.3138
