Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Default)	Opportunity (Default)	Predicted Error Rate (Default)	KC (Single-KC)	Opportunity (Single-KC)	Predicted Error Rate (Single-KC)	KC (Unique-step)	Opportunity (Unique-step)	Predicted Error Rate (Unique-step)
1607	Control	2_17	Unit 12	Environment	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	.	.	.	correct	0	0	1	flashcard_1 (3_1)	Environment	1	0.3877	Single-KC	1	0.3741	KC52	1	0.3877
1608	Control	2_17	Unit 12	Environment	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	.	.	.	correct	0	0	1	flashcard_1 (3_1)	Environment	2	0.3877	Single-KC	2	0.3741	KC52	2	0.3877
1609	Control	2_17	Unit 12	Environment	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	.	.	.	incorrect	1	0	0	flashcard_1 (3_1)	Environment	3	0.3877	Single-KC	3	0.3741	KC52	3	0.3877
1610	Control	2_17	Unit 12	Environment	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	.	.	.	correct	0	0	1	flashcard_1 (3_1)	Environment	4	0.3877	Single-KC	4	0.3741	KC52	4	0.3877
1611	Control	2_17	Unit 12	Earth	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Earth	1	0.2309	Single-KC	5	0.3741	KC36	1	0.2309
1612	Control	2_17	Unit 12	Earth	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Earth	2	0.2309	Single-KC	6	0.3741	KC36	2	0.2309
1613	Control	2_17	Unit 12	Earth	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Earth	3	0.2309	Single-KC	7	0.3741	KC36	3	0.2309
1614	Control	2_17	Unit 12	Earth	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Earth	4	0.2309	Single-KC	8	0.3741	KC36	4	0.2309
1615	Control	2_17	Unit 12	To_protect	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_protect	1	0.3894	Single-KC	9	0.3741	KC38	1	0.3894
1616	Control	2_17	Unit 12	To_protect	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_protect	2	0.3894	Single-KC	10	0.3741	KC38	2	0.3894
1617	Control	2_17	Unit 12	To_protect	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_protect	3	0.3894	Single-KC	11	0.3741	KC38	3	0.3894
1618	Control	2_17	Unit 12	To_protect	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_protect	4	0.3894	Single-KC	12	0.3741	KC38	4	0.3894
1619	Control	2_17	Unit 12	Lifespan	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Lifespan	1	0.4286	Single-KC	13	0.3741	KC17	1	0.4285
1620	Control	2_17	Unit 12	Lifespan	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Lifespan	2	0.4286	Single-KC	14	0.3741	KC17	2	0.4285
1621	Control	2_17	Unit 12	Lifespan	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Lifespan	3	0.4286	Single-KC	15	0.3741	KC17	3	0.4285
1622	Control	2_17	Unit 12	Lifespan	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Lifespan	4	0.4286	Single-KC	16	0.3741	KC17	4	0.4285
1623	Control	2_17	Unit 12	To_commit_suicide	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_commit_suicide	1	0.2418	Single-KC	17	0.3741	KC48	1	0.2418
1624	Control	2_17	Unit 12	To_commit_suicide	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_commit_suicide	2	0.2418	Single-KC	18	0.3741	KC48	2	0.2418
1625	Control	2_17	Unit 12	To_commit_suicide	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_commit_suicide	3	0.2418	Single-KC	19	0.3741	KC48	3	0.2418
1626	Control	2_17	Unit 12	To_commit_suicide	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_commit_suicide	4	0.2418	Single-KC	20	0.3741	KC48	4	0.2418
1627	Control	2_17	Unit 12	Exhaust_gas	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Exhaust_gas	1	0.1613	Single-KC	21	0.3741	KC14	1	0.1613
1628	Control	2_17	Unit 12	Exhaust_gas	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Exhaust_gas	2	0.1603	Single-KC	22	0.3741	KC14	2	0.1603
1629	Control	2_17	Unit 12	Exhaust_gas	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Exhaust_gas	3	0.1593	Single-KC	23	0.3741	KC14	3	0.1592
1630	Control	2_17	Unit 12	Exhaust_gas	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Exhaust_gas	4	0.1583	Single-KC	24	0.3741	KC14	4	0.1582
1631	Control	2_17	Unit 12	Rise_in_temperature	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Rise_in_temperature	1	0.2456	Single-KC	25	0.3741	KC6	1	0.2455
1632	Control	2_17	Unit 12	Rise_in_temperature	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Rise_in_temperature	2	0.2456	Single-KC	26	0.3741	KC6	2	0.2455
1633	Control	2_17	Unit 12	Rise_in_temperature	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Rise_in_temperature	3	0.2456	Single-KC	27	0.3741	KC6	3	0.2455
1634	Control	2_17	Unit 12	Rise_in_temperature	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Rise_in_temperature	4	0.2456	Single-KC	28	0.3741	KC6	4	0.2455
1635	Control	2_17	Unit 12	Sun	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Sun	1	0.2366	Single-KC	29	0.3741	KC1	1	0.2366
1636	Control	2_17	Unit 12	Sun	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Sun	2	0.2366	Single-KC	30	0.3741	KC1	2	0.2366
1637	Control	2_17	Unit 12	Sun	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Sun	3	0.2366	Single-KC	31	0.3741	KC1	3	0.2366
1638	Control	2_17	Unit 12	To_get_on_well	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_get_on_well	1	0.3286	Single-KC	32	0.3741	KC30	1	0.3286
1639	Control	2_17	Unit 12	To_get_on_well	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_get_on_well	2	0.3286	Single-KC	33	0.3741	KC30	2	0.3286
1640	Control	2_17	Unit 12	To_get_on_well	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_get_on_well	3	0.3286	Single-KC	34	0.3741	KC30	3	0.3286
1641	Control	2_17	Unit 12	Lack	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Lack	1	0.3763	Single-KC	35	0.3741	KC29	1	0.3763
1642	Control	2_17	Unit 12	Lack	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Lack	2	0.3763	Single-KC	36	0.3741	KC29	2	0.3763
1643	Control	2_17	Unit 12	Lack	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Lack	3	0.3763	Single-KC	37	0.3741	KC29	3	0.3763
1644	Control	2_17	Unit 12	Lack	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Lack	4	0.3763	Single-KC	38	0.3741	KC29	4	0.3763
1645	Control	2_17	Unit 12	Company_employee	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Company_employee	1	0.3668	Single-KC	39	0.3741	KC18	1	0.3668
1646	Control	2_17	Unit 12	Company_employee	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Company_employee	2	0.3535	Single-KC	40	0.3741	KC18	2	0.3535
1647	Control	2_17	Unit 12	Company_employee	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Company_employee	3	0.3404	Single-KC	41	0.3741	KC18	3	0.3404
1648	Control	2_17	Unit 12	Declining_birth_rate	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Declining_birth_rate	1	0.4380	Single-KC	42	0.3741	KC32	1	0.4379
1649	Control	2_17	Unit 12	Declining_birth_rate	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Declining_birth_rate	2	0.4321	Single-KC	43	0.3741	KC32	2	0.4320
1650	Control	2_17	Unit 12	Declining_birth_rate	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Declining_birth_rate	3	0.4262	Single-KC	44	0.3741	KC32	3	0.4262
1651	Control	2_17	Unit 12	To_be_healed	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_be_healed	1	0.3498	Single-KC	45	0.3741	KC10	1	0.3498
1652	Control	2_17	Unit 12	To_be_healed	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_be_healed	2	0.3498	Single-KC	46	0.3741	KC10	2	0.3498
1653	Control	2_17	Unit 12	To_be_healed	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_be_healed	3	0.3498	Single-KC	47	0.3741	KC10	3	0.3498
1654	Control	2_17	Unit 12	Pension	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Pension	1	0.2522	Single-KC	48	0.3741	KC21	1	0.2521
1655	Control	2_17	Unit 12	Pension	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Pension	2	0.2522	Single-KC	49	0.3741	KC21	2	0.2521
1656	Control	2_17	Unit 12	Pension	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Pension	3	0.2522	Single-KC	50	0.3741	KC21	3	0.2521
1657	Control	2_17	Unit 12	To_proceed	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_proceed	1	0.3011	Single-KC	51	0.3741	KC26	1	0.3011
1658	Control	2_17	Unit 12	To_proceed	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_proceed	2	0.2976	Single-KC	52	0.3741	KC26	2	0.2976
1659	Control	2_17	Unit 12	To_proceed	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_proceed	3	0.2942	Single-KC	53	0.3741	KC26	3	0.2941
1660	Control	2_17	Unit 12	To_proceed	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_proceed	4	0.2908	Single-KC	54	0.3741	KC26	4	0.2907
1661	Control	2_17	Unit 12	Warming	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Warming	1	0.3712	Single-KC	55	0.3741	KC47	1	0.3711
1662	Control	2_17	Unit 12	Warming	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Warming	2	0.3712	Single-KC	56	0.3741	KC47	2	0.3711
1663	Control	2_17	Unit 12	Warming	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Warming	3	0.3712	Single-KC	57	0.3741	KC47	3	0.3711
1664	Control	2_17	Unit 12	Warming	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Warming	4	0.3712	Single-KC	58	0.3741	KC47	4	0.3711
1665	Control	2_17	Unit 12	Air	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Air	1	0.2346	Single-KC	59	0.3741	KC41	1	0.2346
1666	Control	2_17	Unit 12	Air	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Air	2	0.2346	Single-KC	60	0.3741	KC41	2	0.2346
1667	Control	2_17	Unit 12	Air	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Air	3	0.2346	Single-KC	61	0.3741	KC41	3	0.2346
1668	Control	2_17	Unit 12	Air	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Air	4	0.2346	Single-KC	62	0.3741	KC41	4	0.2346
1669	Control	2_17	Unit 12	Conservation	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Conservation	1	0.2286	Single-KC	63	0.3741	KC33	1	0.2285
1670	Control	2_17	Unit 12	Conservation	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Conservation	2	0.2286	Single-KC	64	0.3741	KC33	2	0.2285
1671	Control	2_17	Unit 12	Conservation	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Conservation	3	0.2286	Single-KC	65	0.3741	KC33	3	0.2285
1672	Control	2_17	Unit 12	Conservation	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Conservation	4	0.2286	Single-KC	66	0.3741	KC33	4	0.2285
1673	Control	2_17	Unit 12	Accounting	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Accounting	1	0.2897	Single-KC	67	0.3741	KC55	1	0.2897
1674	Control	2_17	Unit 12	Accounting	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Accounting	2	0.2790	Single-KC	68	0.3741	KC55	2	0.2789
1675	Control	2_17	Unit 12	Accounting	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Accounting	3	0.2685	Single-KC	69	0.3741	KC55	3	0.2684
1676	Control	2_17	Unit 12	Tree_dies	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Tree_dies	1	0.3980	Single-KC	70	0.3741	KC44	1	0.3979
1677	Control	2_17	Unit 12	Tree_dies	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Tree_dies	2	0.3980	Single-KC	71	0.3741	KC44	2	0.3979
1678	Control	2_17	Unit 12	Tree_dies	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Tree_dies	3	0.3980	Single-KC	72	0.3741	KC44	3	0.3979
1679	Control	2_17	Unit 12	Being_left_out	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Being_left_out	1	0.6187	Single-KC	73	0.3741	KC59	1	0.6186
1680	Control	2_17	Unit 12	Being_left_out	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Being_left_out	2	0.6187	Single-KC	74	0.3741	KC59	2	0.6186
1681	Control	2_17	Unit 12	Being_left_out	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Being_left_out	3	0.6187	Single-KC	75	0.3741	KC59	3	0.6186
1682	Control	2_17	Unit 12	Being_left_out	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Being_left_out	4	0.6187	Single-KC	76	0.3741	KC59	4	0.6186
1683	Control	2_17	Unit 12	Ultraviolet	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Ultraviolet	1	0.5375	Single-KC	77	0.3741	KC57	1	0.5374
1684	Control	2_17	Unit 12	Ultraviolet	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Ultraviolet	2	0.5375	Single-KC	78	0.3741	KC57	2	0.5374
1685	Control	2_17	Unit 12	Ultraviolet	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Ultraviolet	3	0.5375	Single-KC	79	0.3741	KC57	3	0.5374
1686	Control	2_17	Unit 12	Ultraviolet	4	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Ultraviolet	4	0.5375	Single-KC	80	0.3741	KC57	4	0.5374
1687	Control	2_17	Unit 12	Co2	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Co2	1	0.2618	Single-KC	81	0.3741	KC20	1	0.2618
1688	Control	2_17	Unit 12	Co2	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Co2	2	0.2618	Single-KC	82	0.3741	KC20	2	0.2618
1689	Control	2_17	Unit 12	Co2	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Co2	3	0.2618	Single-KC	83	0.3741	KC20	3	0.2618
1690	Control	2_17	Unit 12	Ageing_society	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Ageing_society	1	0.2352	Single-KC	84	0.3741	KC43	1	0.2352
1691	Control	2_17	Unit 12	Ageing_society	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Ageing_society	2	0.2352	Single-KC	85	0.3741	KC43	2	0.2352
1692	Control	2_17	Unit 12	Ageing_society	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Ageing_society	3	0.2352	Single-KC	86	0.3741	KC43	3	0.2352
1693	Control	2_17	Unit 12	Lonely	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Lonely	1	0.1532	Single-KC	87	0.3741	KC27	1	0.1531
1694	Control	2_17	Unit 12	Lonely	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Lonely	2	0.1532	Single-KC	88	0.3741	KC27	2	0.1531
1695	Control	2_17	Unit 12	Lonely	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Lonely	3	0.1532	Single-KC	89	0.3741	KC27	3	0.1531
1696	Control	2_17	Unit 12	Economics	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Economics	1	0.2550	Single-KC	90	0.3741	KC5	1	0.2550
1697	Control	2_17	Unit 12	Economics	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Economics	2	0.2550	Single-KC	91	0.3741	KC5	2	0.2550
1698	Control	2_17	Unit 12	To_get_a_license	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	To_get_a_license	1	0.3224	Single-KC	92	0.3741	KC60	1	0.3325
1699	Control	2_17	Unit 12	To_get_a_license	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_get_a_license	2	0.3052	Single-KC	93	0.3741	KC60	2	0.3089
1700	Control	2_17	Unit 12	To_get_a_license	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	To_get_a_license	3	0.2885	Single-KC	94	0.3741	KC60	3	0.2863
1701	Control	2_17	Unit 12	Average	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Average	1	0.3548	Single-KC	95	0.3741	KC31	1	0.3548
1702	Control	2_17	Unit 12	Average	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Average	2	0.3548	Single-KC	96	0.3741	KC31	2	0.3548
1703	Control	2_17	Unit 12	Average	3	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Average	3	0.3548	Single-KC	97	0.3741	KC31	3	0.3548
1704	Control	2_17	Unit 12	Atomic_energy	1	1	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	1970-01-18 03:08:13	0	0	.	correct	0	0	1	flashcard_1 (3_1)	Atomic_energy	1	0.4740	Single-KC	98	0.3741	KC22	1	0.4739
1705	Control	2_17	Unit 12	Atomic_energy	2	1	1970-01-18 03:08:13	1970-01-18 03:08:13		1970-01-18 03:08:13	0	.	0	incorrect	1	0	0	flashcard_1 (3_1)	Atomic_energy	2	0.4740	Single-KC	99	0.3741	KC22	2	0.4739
